pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_1018,Volume 2,166,,703,Unawares,701-725,,,<a href='/digital-beehive/num3/num_1069/'>723 [Perhaps]</a>|<a href='/digital-beehive/alpha1/alpha_0126/'>Casualty</a>|<a href='/digital-beehive/toc/toc2_279/'>1430 [Suddenness]</a>|<a href='/digital-beehive/toc/toc2_350/'>1831 [Unawares]</a>,,<a href='/digital-beehive/index5/index_4368/'>unawares</a>,#item-4b5c4f36d,,Entry: 703|Topic: Unawares|Xref: 723 [Perhaps]|Xref: Casualty|Xref: 1430 [Suddenness]|Xref: 1831 [Unawares]|Index: unawares|#item-4b5c4f36d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/884,2110,2776,490/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580169501603,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/884,2110,600,180/250,/0/default.jpg",703. Unawares,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1019/'>Nimble</a>|<a href='/digital-beehive/num3/num_1020/'>Near</a>
num_1019,Volume 2,166,,703,Nimble,701-725,,,<a href='/digital-beehive/num3/num_0783/'>599 [Gestures]</a>|<a href='/digital-beehive/num3/num_0681/'>541 [Alacrity]</a>,,<a href='/digital-beehive/index1/index_0118/'>activity</a>|<a href='/digital-beehive/index3/index_2659/'>nimble</a>,#item-b61d35479,,Entry: 703|Topic: Nimble|Xref: 599 [Gestures]|Xref: 541 [Alacrity]|Index: activity|Index: nimble|#item-b61d35479,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/935,2488,2739,352/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580169848980,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/935,2488,600,180/250,/0/default.jpg",703. Nimble,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1018/'>Unawares</a>|<a href='/digital-beehive/num3/num_1020/'>Near</a>
num_1020,Volume 2,166,,703,Near,701-725,,,813 [PAGE_MISSING],,<a href='/digital-beehive/index3/index_2721/'>near</a>|<a href='/digital-beehive/index3/index_2722/'>next</a>|<a href='/digital-beehive/index3/index_2733/'>nigh</a>,#item-bef13c227,,Entry: 703|Topic: Near|Xref: 813 [PAGE_MISSING]|Index: near|Index: next|Index: nigh|#item-bef13c227,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/910,2764,2772,339/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580169943744,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/910,2764,600,180/250,/0/default.jpg",703. Near,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1018/'>Unawares</a>|<a href='/digital-beehive/num3/num_1019/'>Nimble</a>
num_1021,Volume 2,166,,704,Crocodile,701-725,,,4730 [PAGE_MISSING],,<a href='/digital-beehive/index1/index_0912/'>crocodile</a>,#item-55ebe77d9,,Entry: 704|Topic: Crocodile|Xref: 4730 [PAGE_MISSING]|Index: crocodile|#item-55ebe77d9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/950,2988,2737,458/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580170060297,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/950,2988,600,180/250,/0/default.jpg",704. Crocodile,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1022/'>To Mitigate</a>|<a href='/digital-beehive/num3/num_1023/'>to Gape</a>
num_1022,Volume 2,166,,704,To Mitigate,701-725,,,,,<a href='/digital-beehive/index3/index_2589/'>to mitigate</a>,#item-e6936f3af,,Entry: 704|Topic: To Mitigate|Index: to mitigate|#item-e6936f3af,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/886,3342,2772,254/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580170115591,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/886,3342,600,180/250,/0/default.jpg",704. To Mitigate,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1021/'>Crocodile</a>|<a href='/digital-beehive/num3/num_1023/'>to Gape</a>
num_1023,Volume 2,166,,704,to Gape,701-725,,,,,<a href='/digital-beehive/index2/index_1557/'>gaping</a>|<a href='/digital-beehive/index5/index_4600/'>yawning</a>,#item-291e33e4e,,Entry: 704|Topic: to Gape|Index: gaping|Index: yawning|#item-291e33e4e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/914,3708,2791,248/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580170166197,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/914,3708,600,180/250,/0/default.jpg",704. to Gape,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1021/'>Crocodile</a>|<a href='/digital-beehive/num3/num_1022/'>To Mitigate</a>
num_1024,Volume 2,166,,705,Doubtfulness,701-725,,,<a href='/digital-beehive/num4/num_1216/'>918 [Doubtful]</a>,,<a href='/digital-beehive/index1/index_1084/'>doubt</a>,#item-ee75ade74,,Entry: 705|Topic: Doubtfulness|Xref: 918 [Doubtful]|Index: doubt|#item-ee75ade74,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/929,3980,2695,525/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580170261031,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/929,3980,600,180/250,/0/default.jpg",705. Doubtfulness,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1025/'>believe</a>
num_1025,Volume 2,166,,705,believe,701-725,,,,,<a href='/digital-beehive/index1/index_0383/'>to believe</a>|<a href='/digital-beehive/index1/index_1045/'>disbelieve</a>,#item-97608a02c,,Entry: 705|Topic: believe|Index: to believe|Index: disbelieve|#item-97608a02c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/917,4399,2806,526/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580170380291,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0633/917,4399,600,180/250,/0/default.jpg",705. believe,<a href='/digital-beehive/toc/toc2_156/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1024/'>Doubtfulness</a>
num_1026,Volume 2,167,,706,Occasion,701-725,,,Opportunity|578 [Seaonable],,<a href='/digital-beehive/index4/index_2817/'>occasion</a>,#item-4eedc7941,,Entry: 706|Topic: Occasion|Xref: Opportunity|Xref: 578 [Seaonable]|Index: occasion|#item-4eedc7941,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/353,225,2901,628/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580831683620,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/353,225,600,180/250,/0/default.jpg",706. Occasion,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,"The point of reference for ""Opportunity"" is unclear.",<a href='/digital-beehive/num3/num_1027/'>to Stumble</a>|<a href='/digital-beehive/num3/num_1028/'>To Spin</a>
num_1027,Volume 2,167,,706,to Stumble,701-725,,,,,<a href='/digital-beehive/index4/index_3857/'>to stagger</a>|<a href='/digital-beehive/index4/index_3885/'>to stumble</a>,#item-238643996,,Entry: 706|Topic: to Stumble|Index: to stagger|Index: to stumble|#item-238643996,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/405,796,2842,182/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580831724300,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/405,796,600,180/250,/0/default.jpg",706. to Stumble,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1026/'>Occasion</a>|<a href='/digital-beehive/num3/num_1028/'>To Spin</a>
num_1028,Volume 2,167,,706,To Spin,701-725,,,<a href='/digital-beehive/toc/toc2_197/'>1019 [Spinning]</a>,,<a href='/digital-beehive/index4/index_3865/'>to spin</a>,#item-c26fb5d2d,,Entry: 706|Topic: To Spin|Xref: 1019 [Spinning]|Index: to spin|#item-c26fb5d2d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/378,967,2913,308/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580831833359,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/378,967,600,180/250,/0/default.jpg",706. To Spin,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1026/'>Occasion</a>|<a href='/digital-beehive/num3/num_1027/'>to Stumble</a>
num_1029,Volume 2,167,,707,Roguery,701-725,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>,,<a href='/digital-beehive/num3/num_0953/'>680 [Scheltwort]</a>,,<a href='/digital-beehive/index3/index_2169/'>knave</a>|<a href='/digital-beehive/index4/index_3440/'>rogue</a>,#item-b9d9c2ab9,,Entry: 707|Topic: Roguery|Xref: 680 [Scheltwort]|Page: p.377 [Image 2.199]|Index: knave|Index: rogue|#item-b9d9c2ab9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/368,1185,2889,1049/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580832024827,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/368,1185,600,180/250,/0/default.jpg",707. Roguery,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1030/'>Branded</a>
num_1030,Volume 2,167,,707,Branded,701-725,,,,,<a href='/digital-beehive/index1/index_0445/'>branded</a>,#item-26ca7afa2,,Entry: 707|Topic: Branded|Index: branded|#item-26ca7afa2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/377,1881,2883,165/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580832035864,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/377,1881,600,180/250,/0/default.jpg",707. Branded,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1029/'>Roguery</a>
num_1031,Volume 2,167,,708,Beating,701-725,,,<a href='/digital-beehive/toc/toc2_378/'>2122 [Beating]</a>,,<a href='/digital-beehive/index1/index_0259/'>battery</a>|<a href='/digital-beehive/index1/index_0292/'>to beat</a>,#item-a2c96d44a,,Entry: 708|Topic: Beating|Xref: 2122 [Beating]|Index: battery|Index: to beat|#item-a2c96d44a,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/386,2122,2886,993/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1583869650425,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/386,2122,600,180/250,/0/default.jpg",708. Beating,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,
num_1032,Volume 2,167,,709,Unseemly,701-725,,,<a href='/digital-beehive/alpha4/alpha_0867/'>Shame</a>,,<a href='/digital-beehive/index1/index_0406/'>beseeming</a>|<a href='/digital-beehive/index3/index_1996/'>indecent</a>|<a href='/digital-beehive/index5/index_4370/'>unbecoming</a>|<a href='/digital-beehive/index5/index_4431/'>unseemly</a>,#item-9bb5c00ac,,Entry: 709|Topic: Unseemly|Xref: Shame|Index: beseeming|Index: indecent|Index: unbecoming|Index: unseemly|#item-9bb5c00ac,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/417,3006,2836,493/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580832528027,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/417,3006,600,180/250,/0/default.jpg",709. Unseemly,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1033/'>To break</a>|<a href='/digital-beehive/num3/num_1034/'>To Behead</a>
num_1033,Volume 2,167,,709,To break,701-725,,,,,<a href='/digital-beehive/index1/index_0464/'>to break</a>,#item-587c0d3dc,,Entry: 709|Topic: To break|Index: to break|#item-587c0d3dc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/380,3452,2876,365/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580832867675,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/380,3452,600,180/250,/0/default.jpg",709. To break,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1032/'>Unseemly</a>|<a href='/digital-beehive/num3/num_1034/'>To Behead</a>
num_1034,Volume 2,167,,709,To Behead,701-725,,,,,<a href='/digital-beehive/index1/index_0375/'>beheading</a>,#item-ea1eec4cc,,Entry: 709|Topic: To Behead|Index: beheading|#item-ea1eec4cc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/378,3719,2876,346/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580832925945,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/378,3719,600,180/250,/0/default.jpg",709. To Behead,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1032/'>Unseemly</a>|<a href='/digital-beehive/num3/num_1033/'>To break</a>
num_1035,Volume 2,167,,710,Hunger,701-725,,,<a href='/digital-beehive/toc/toc2_375/'>2095 [Hunger]</a>,,<a href='/digital-beehive/index2/index_1455/'>famine</a>|<a href='/digital-beehive/index2/index_1879/'>hunger</a>,#item-a764d44cc,,Entry: 710|Topic: Hunger|Xref: 2095 [Hunger]|Index: famine|Index: hunger|#item-a764d44cc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/384,4058,2869,849/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580833086330,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0634/384,4058,600,180/250,/0/default.jpg",710. Hunger,<a href='/digital-beehive/toc/toc2_157/'>Full Page</a>,,
num_1036,Volume 2,168,,711,Drift,701-725,,,,,<a href='/digital-beehive/index1/index_1125/'>drift</a>|<a href='/digital-beehive/index4/index_3946/'>stress</a>,#item-9cf913cbe,,Entry: 711|Topic: Drift|Index: drift|Index: stress|#item-9cf913cbe,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/935,235,2782,362/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580833827710,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/935,235,600,180/250,/0/default.jpg",711. Drift,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1037/'>Stupidity</a>|<a href='/digital-beehive/num3/num_1038/'>Explana[ti]on</a>
num_1037,Volume 2,168,,711,Stupidity,701-725,,,<a href='/digital-beehive/alpha1/alpha_0087/'>Blockhead</a>,,<a href='/digital-beehive/index4/index_3889/'>stupidity</a>,#item-5a6e11563,,Entry: 711|Topic: Stupidity|Xref: Blockhead|Index: stupidity|#item-5a6e11563,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/894,613,2842,389/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580833904546,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/894,613,600,180/250,/0/default.jpg",711. Stupidity,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1036/'>Drift</a>|<a href='/digital-beehive/num3/num_1038/'>Explana[ti]on</a>
num_1038,Volume 2,168,,711,Explana[ti]on,701-725,,,,,[NOT_IN_INDEX],#item-3f9a01ca7,,Entry: 711|Topic: Explana[ti]on|Index: [NOT_IN_INDEX]|#item-3f9a01ca7,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/931,914,2039,249/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580833934464,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/931,914,600,180/250,/0/default.jpg",711. Explana[ti]on,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1036/'>Drift</a>|<a href='/digital-beehive/num3/num_1037/'>Stupidity</a>
num_1039,Volume 2,168,,712,Adversity,701-725,,,<a href='/digital-beehive/toc/toc2_208/'>1074 [Adversity]</a>,,<a href='/digital-beehive/index1/index_0031/'>adversity</a>,#item-ecc7635c2,,Entry: 712|Topic: Adversity|Xref: 1074 [Adversity]|Index: adversity|#item-ecc7635c2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/920,1176,2818,652/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580834250536,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/920,1176,600,180/250,/0/default.jpg",712. Adversity,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1040/'>How?</a>|<a href='/digital-beehive/num3/num_1041/'>To Enlarge</a>
num_1040,Volume 2,168,,712,How?,701-725,,,,,<a href='/digital-beehive/index2/index_1820/'>how?</a>,#item-2588ef2b1,,Entry: 712|Topic: How?|Index: how?|#item-2588ef2b1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/943,1662,2848,317/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580834393757,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/943,1662,600,180/250,/0/default.jpg",712. How?,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1039/'>Adversity</a>|<a href='/digital-beehive/num3/num_1041/'>To Enlarge</a>
num_1041,Volume 2,168,,712,To Enlarge,701-725,,,<a href='/digital-beehive/alpha5/alpha_0942/'>Tautology</a>,,<a href='/digital-beehive/index2/index_1243/'>to enlarge</a>,#item-824d9b2f5,,Entry: 712|Topic: To Enlarge|Xref: Tautology|Index: to enlarge|#item-824d9b2f5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/910,1879,2819,223/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580834856818,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/910,1879,600,180/250,/0/default.jpg",712. To Enlarge,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1039/'>Adversity</a>|<a href='/digital-beehive/num3/num_1040/'>How?</a>
num_1042,Volume 2,168,,713,Explanation,701-725,,,<a href='/digital-beehive/num3/num_1038/'>711 [Explana[ti]on]</a>,,<a href='/digital-beehive/index2/index_1321/'>explanation</a>,#item-87e7d4916,,Entry: 713|Topic: Explanation|Xref: 711 [Explana[ti]on]|Index: explanation|#item-87e7d4916,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/920,2128,2793,471/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580834898780,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/920,2128,600,180/250,/0/default.jpg",713. Explanation,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1043/'>Departure</a>
num_1043,Volume 2,168,,713,Departure,701-725,,,<a href='/digital-beehive/alpha2/alpha_0316/'>Farewell</a>|<a href='/digital-beehive/alpha5/alpha_0981/'>Travelling</a>,,<a href='/digital-beehive/index1/index_1004/'>departure</a>,#item-354bc4fa1,,Entry: 713|Topic: Departure|Xref: Farewell|Xref: Travelling|Index: departure|#item-354bc4fa1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/880,2483,2841,450/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580835371041,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/880,2483,600,180/250,/0/default.jpg",713. Departure,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1042/'>Explanation</a>
num_1044,Volume 2,168,,714,Market,701-725,,,,,<a href='/digital-beehive/index3/index_2449/'>market</a>|<a href='/digital-beehive/index3/index_2507/'>merchandize</a>|<a href='/digital-beehive/index4/index_3429/'>sale</a>,#item-5c2ed30db,,Entry: 714|Topic: Market|Index: market|Index: merchandize|Index: sale|#item-5c2ed30db,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/946,3059,2789,503/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580836508046,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/946,3059,600,180/250,/0/default.jpg",714. Market,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1045/'>Wares</a>|<a href='/digital-beehive/num3/num_1046/'>smuckle</a>|<a href='/digital-beehive/num3/num_1047/'>to rid one of his money</a>|<a href='/digital-beehive/num3/num_1048/'>a haggler</a>
num_1045,Volume 2,168,,714,Wares,701-725,,,<a href='/digital-beehive/toc/toc2_274/'>1404 [Stuffs to wear]</a>,,<a href='/digital-beehive/index3/index_2403/'>manufactures</a>|<a href='/digital-beehive/index5/index_4466/'>wares</a>,#item-278ad9505,,Entry: 714|Topic: Wares|Xref: 1404 [Stuffs to wear]|Index: manufactures|Index: wares|#item-278ad9505,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/850,3493,2843,222/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580836519376,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/850,3493,600,180/250,/0/default.jpg",714. Wares,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1044/'>Market</a>|<a href='/digital-beehive/num3/num_1046/'>smuckle</a>|<a href='/digital-beehive/num3/num_1047/'>to rid one of his money</a>|<a href='/digital-beehive/num3/num_1048/'>a haggler</a>
num_1046,Volume 2,168,,714,smuckle,701-725,,,,,[NOT_IN_INDEX],#item-115255cd1,,Entry: 714|Topic: smuckle|Index: [NOT_IN_INDEX]|#item-115255cd1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/916,3643,696,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580836525208,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/916,3643,600,180/250,/0/default.jpg",714. smuckle,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1044/'>Market</a>|<a href='/digital-beehive/num3/num_1045/'>Wares</a>|<a href='/digital-beehive/num3/num_1047/'>to rid one of his money</a>|<a href='/digital-beehive/num3/num_1048/'>a haggler</a>
num_1047,Volume 2,168,,714,to rid one of his money,701-725,,,,,<a href='/digital-beehive/index1/index_1121/'>to drieshave</a>,#item-867178fb3,,Entry: 714|Topic: to rid one of his money|Index: to drieshave|#item-867178fb3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/906,3756,2735,172/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580836532102,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/906,3756,600,180/250,/0/default.jpg",714. to rid one of his money,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1044/'>Market</a>|<a href='/digital-beehive/num3/num_1045/'>Wares</a>|<a href='/digital-beehive/num3/num_1046/'>smuckle</a>|<a href='/digital-beehive/num3/num_1048/'>a haggler</a>
num_1048,Volume 2,168,,714,a haggler,701-725,,,<a href='/digital-beehive/toc/toc2_286/'>1463 [One friend Counsel the other who newly begun to Merchandize]</a>|<a href='/digital-beehive/num1/num_0113/'>109 [A Shop keeper]</a>|<a href='/digital-beehive/toc/toc2_286/'>1464 [Merchant]</a>,,<a href='/digital-beehive/index3/index_2502/'>merchants</a>|<a href='/digital-beehive/index4/index_2949/'>pedlars</a>|<a href='/digital-beehive/index4/index_3979/'>suttler</a>,#item-f12371feb,,Entry: 714|Topic: a haggler|Xref: 1463 [One friend Counsel the other who newly begun to Merchandize]|Xref: 109 [A Shop keeper]|Xref: 1464 [Merchant]|Index: merchants|Index: pedlars|Index: suttler|#item-f12371feb,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/885,3902,2858,230/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1580836539273,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0635/885,3902,600,180/250,/0/default.jpg",714. a haggler,<a href='/digital-beehive/toc/toc2_158/'>Full Page</a>,,<a href='/digital-beehive/num3/num_1044/'>Market</a>|<a href='/digital-beehive/num3/num_1045/'>Wares</a>|<a href='/digital-beehive/num3/num_1046/'>smuckle</a>|<a href='/digital-beehive/num3/num_1047/'>to rid one of his money</a>
